17820	466
11368	467
24725	464
19155	353
12416	490
17799	120
16874	470
6226	466
12113	489
10110	469
17682	472
23256	489
28190	120
14537	183
18738	262
9903	489
17553	411
21088	472
25930	472
25151	489
15353	490
18811	420
26649	220
11909	489
24008	489
13918	467
26568	489
27307	490
6459	472
15872	382
12999	490
18453	420
22150	466
18889	469
1148	420
4201	467
7601	490
3978	489
2206	489
1042	466
1016	467
27845	469
20799	466
11506	120
6908	466
29072	472
25635	470
10338	489
1002	470
4521	466
5065	120
5952	466
23011	473
8229	466
20573	120
17319	420
16672	469
19382	489
20055	382
22841	470
27699	489
4567	490
606	490
3788	490
9271	466
6878	120
1555	145
20506	466
9913	490
28709	466
20976	466
4315	490
5561	58
7831	466
4576	467
23942	467
21119	120
24167	464
17739	382
10039	120
10754	120
14859	467
17487	120
1531	467
17593	120
26935	489
10423	489
15718	420
7023	489
26555	420
6319	466
13186	420
6229	467
15526	264
13397	489
5478	469
4964	120
23813	469
27845	490
11391	489
14155	470
2889	120
25231	120
21707	120
4356	472
23708	120
22141	420
12226	469
9582	489
23350	467
15129	489
20484	472
16493	470
5478	470
25930	490
2324	470
21002	470
15291	467
20907	469
23899	120
20558	470
15839	472
25224	470
9469	466
6611	489
6077	411
13411	490
22693	490
24292	490
4470	490
14149	472
7018	464
5749	470
15898	466
10985	191
14933	467
22135	468
9880	382
8561	464
1091	469
7054	420
19544	466
8516	120
17239	465
14534	490
12643	469
5964	219
17322	318
19930	467
589	490
9796	490
21150	466
16699	466
16390	256
20067	490
982	472
19686	464
3995	467
26340	472
10688	183
12504	350
937	191
8972	467
17818	466
4999	225
16004	468
4050	420
2783	469
594	464
2424	489
87	489
26293	120
15437	469
6649	467
11617	163
11858	469
10702	219
12422	467
23490	467
1154	120
19967	490
9325	299
5901	468
28957	467
1739	466
19853	468
11243	489
27396	467
15086	470
272	120
24133	420
22764	464
18482	472
26243	489
21214	467
28002	470
681	489
9097	470
11484	120
2269	120
10871	470
8172	467
10497	466
29447	490
13936	490
25512	467
7053	490
20596	466
6607	469
22476	420
682	467
3509	120
15787	100
16599	467
14319	489
2659	489
2176	489
20499	472
7744	467
1948	469
14251	466
17486	469
4510	469
12467	382
7717	420
19605	103
24762	467
26093	120
13565	415
3125	472
12202	469
4559	411
2166	466
11157	464
25328	469
13225	120
277	472
25915	490
19855	489
16609	468
26789	467
19827	468
29557	469
28957	472
11478	467
3622	465
13471	465
24489	219
17638	464
7731	468
16498	490
3778	467
22590	120
1802	402
7403	490
13222	467
19166	470
3233	490
29022	469
9780	586
2895	464
4320	469
28702	120
27042	120
16118	490
11117	466
16389	467
21031	469
4327	472
18088	467
4417	120
5308	420
3343	469
21398	490
1713	469
5233	467
9625	120
17555	464
18696	489
20519	464
7356	489
6320	420
14230	466
16194	120
11455	469
10625	382
25143	467
9319	489
1788	470
20579	466
21806	470
7488	466
24523	465
17368	469
418	470
871	466
26154	467
9242	470
19646	466
12397	467
5184	467
17287	489
19446	467
13489	466
18454	219
803	466
6420	490
8687	489
15499	489
19172	120
10879	470
5101	420
23149	469
334	469
11939	467
4925	120
25635	464
8050	470
20143	489
24488	469
8371	490
20943	470
6487	420
3175	489
5805	467
18249	490
17808	467
9830	467
3202	490
7783	466
5039	489
12838	468
7677	470
12617	467
9511	490
4980	489
17810	420
21048	466
11450	470
14250	470
4452	382
2457	490
25792	420
2093	490
12973	411
2371	490
4354	489
28409	490
24707	468
19205	120
11539	490
20694	464
1946	469
1030	490
4578	467
16789	464
11627	120
5932	467
13811	120
12864	472
21790	490
5417	102
20686	489
17275	468
11573	420
14883	467
26630	466
22850	420
23139	473
3277	466
29450	323
8009	420
15404	470
25736	490
6888	466
3028	468
4250	467
13804	472
11161	420
16275	490
15625	464
4087	420
11783	489
15148	467
27471	489
19285	420
3008	472
10838	490
6253	420
7355	420
8121	467
21497	467
15255	489
11814	466
12679	420
6147	420
8931	489
12440	468
6630	466
14855	469
22703	470
7152	420
20386	489
24476	469
20703	467
23199	464
1417	469
6747	464
2186	420
12473	489
15597	219
2258	472
15306	464
9188	470
22466	469
13896	470
29020	420
4344	470
16600	489
22107	464
7910	490
26989	467
681	120
21526	120
9280	469
14049	464
8611	319
418	468
22602	120
24883	466
13070	466
23003	472
12606	490
10081	6
6962	469
12630	466
7425	469
8075	467
6267	467
12582	468
6619	490
8887	467
17479	467
3384	467
9655	464
21084	470
756	467
27744	469
11715	490
8388	469
24170	489
9973	219
25485	490
14075	120
1597	470
5996	120
9774	264
671	467
5000	489
25273	467
3747	467
23807	470
8403	120
24101	469
13912	470
13321	490
8013	489
4051	490
24377	469
12447	490
22188	467
10293	489
8032	120
3117	470
22384	466
24882	490
7054	473
23521	466
14674	467
20490	466
9421	382
7178	489
13606	489
3281	466
8319	467
19648	469
14055	412
22554	467
19423	467
4798	470
19156	420
5347	490
6876	472
11357	120
21642	464
4511	420
21782	470
6841	489
7667	411
1598	490
11480	472
16550	354
4251	466
10306	467
20709	466
16214	467
21623	472
1802	187
5884	120
19303	466
18833	163
8739	489
26469	469
14891	467
35	469
10954	467
10443	472
9397	490
7347	465
5262	469
6679	490
172	467
15445	467
22675	472
2032	469
4832	470
23070	490
24254	467
13789	468
3116	219
14174	120
18849	469
9741	469
13561	490
16719	420
3548	470
2807	163
5901	469
8602	357
27496	490
2871	489
25816	467
2631	464
3933	470
2630	470
1829	382
11006	472
21165	470
28165	464
12483	467
14646	490
20337	54
1641	466
7718	420
21188	467
18014	469
21439	490
22170	467
2906	489
18701	191
19268	467
18177	469
10526	472
24353	489
19130	120
9607	467
11087	470
17579	469
10507	490
19532	490
12381	225
676	478
20339	469
10028	467
11693	466
25762	120
6920	464
29295	120
18117	467
38	464
21098	467
3866	469
8229	451
22590	467
17867	470
11330	464
8064	490
17386	470
9313	490
25949	470
25218	420
23425	468
29318	469
28513	120
715	490
5754	467
13981	464
26475	490
7849	464
13658	382
9271	103
22450	469
22588	468
2511	120
16906	470
2036	490
9299	489
10314	467
22441	464
19413	465
21987	466
9751	472
5453	469
23014	120
22148	464
2165	467
10690	420
1069	464
15132	120
10243	467
15370	120
17931	470
16494	470
12774	467
25778	490
18278	489
15122	420
2299	472
25136	467
1847	120
17706	420
22909	467
23105	467
7989	468
10709	354
12961	354
16696	467
6441	489
19376	466
26035	466
29152	467
7535	490
15875	466
8549	120
19919	489
28333	120
7958	470
9507	120
1935	470
18859	467
10002	472
13381	490
11001	120
26693	469
19280	120
20690	469
25412	467
25776	469
7740	219
19838	382
12416	467
4262	120
25454	469
22994	467
18973	469
25743	467
11232	466
196	120
14297	163
4480	470
17609	467
10271	299
23400	120
2342	470
28027	470
17077	467
3511	163
14734	469
18142	411
26602	489
26875	467
20550	120
4464	120
7854	468
283	469
6454	469
1537	465
5273	120
7464	489
27510	464
18042	163
10406	469
19601	489
7711	470
17275	469
3071	315
14196	467
29450	422
11515	120
14970	466
345	489
9159	469
7123	469
27220	469
25194	469
8560	120
18404	467
6695	472
19098	472
18105	489
23177	467
18084	469
10947	467
16166	469
22338	469
11998	490
29036	490
10415	120
27549	468
3014	469
9586	406
5386	420
4087	219
23154	472
26379	467
6998	489
15697	466
12030	478
193	464
8611	470
2282	469
11243	490
7526	489
6641	420
3205	489
23675	489
14418	469
16600	120
10334	470
4962	490
13075	467
27850	466
5689	466
25795	120
13610	420
11792	466
23172	472
13112	469
1090	466
13519	489
3354	467
14854	467
11027	466
18663	467
777	382
8588	467
6833	75
10158	466
28768	470
6268	120
15602	490
16305	219
3244	420
11954	490
22961	470
29016	469
14592	382
11441	470
11239	466
28427	490
12126	100
257	420
17512	489
9188	163
16162	465
21635	420
21994	466
24400	466
4651	420
6045	120
16709	120
9985	467
7344	120
9173	490
7134	490
1604	490
28035	468
22035	470
26022	467
20969	467
10161	469
14640	466
1310	471
1635	467
18158	468
13243	420
5669	467
19321	464
2767	467
26074	489
26231	490
9412	489
18833	467
15309	469
145	489
17223	120
5645	490
22274	470
6529	467
4142	467
24733	470
3848	467
13951	120
8432	467
18640	465
23208	467
7539	120
27150	467
24222	464
2770	467
16951	120
16018	120
21113	472
8187	469
8504	467
13513	469
16316	472
29022	464
1	469
4831	420
19436	472
2348	470
4377	464
8060	469
10860	467
1983	465
15909	469
1802	202
20090	490
9155	467
1197	420
3856	465
24296	469
5218	466
18148	219
19436	470
20563	468
9468	490
11648	467
21015	467
16427	120
22220	382
7327	489
21268	489
19102	420
3378	466
1666	120
12103	466
15689	467
18804	120
25084	467
864	472
25861	490
6430	472
13882	420
14753	489
22846	469
3115	471
3430	134
826	318
5474	466
26305	469
11719	489
15897	489
9774	103
21263	120
18334	467
13214	382
6481	467
12061	420
19870	489
2519	467
13117	467
463	469
9756	470
26723	470
10663	120
21976	470
22061	464
17177	471
16711	489
28556	120
13524	411
11628	467
24257	469
19055	467
15654	420
20610	120
19631	490
18527	420
27682	467
4690	469
14518	490
16926	470
17231	469
7053	489
15052	420
15329	490
25700	470
17738	469
11315	490
8706	490
11692	464
888	467
28444	467
19750	120
1188	489
10665	464
12981	469
25687	469
372	489
21774	467
17024	469
10828	382
6290	469
25266	472
18216	464
10257	489
27351	120
13107	420
7657	467
5226	489
21996	467
1725	219
11532	467
783	561
21036	467
6114	467
28653	469
18548	490
25057	469
28613	467
2943	468
9567	467
10208	470
8278	470
22163	467
28013	469
4939	466
6978	472
15257	467
24497	420
21086	468
4772	420
17381	467
13129	469
21483	464
10114	490
25948	467
11159	490
3530	163
13508	120
5018	464
26713	467
21457	468
23315	467
3201	466
7421	490
14497	490
6281	470
8575	319
23530	467
2867	490
21308	120
11191	120
10516	360
13324	465
15647	420
11434	469
28898	490
10142	490
5357	466
16748	120
16438	472
11330	470
26794	467
13693	489
17911	382
12981	467
12875	467
13838	468
12587	100
2435	490
241	490
13328	470
4033	467
10081	420
8308	490
8818	490
24687	467
7224	490
686	470
9032	468
26206	469
21269	420
6319	163
3083	467
1837	120
7874	6
14055	411
359	467
13845	470
13275	466
18020	120
20496	464
14755	120
29604	191
24232	467
17655	469
4532	490
1478	120
29318	472
27133	420
16423	472
22987	466
6310	145
2867	120
21919	466
9240	120
7104	464
3678	467
22286	468
16823	489
20241	420
11619	467
28067	467
18986	420
7339	382
19589	469
21063	490
14616	466
16541	467
27400	464
17014	472
7034	464
5529	490
10816	468
21636	470
13699	120
2212	490
10006	183
12205	469
10859	120
10321	489
5348	468
7573	472
10215	472
11597	120
7561	120
23594	469
29590	469
21752	470
9082	490
2001	489
15444	489
13876	120
21652	466
12700	470
28931	490
9663	464
4625	145
14875	464
6388	489
19650	466
2692	467
22079	468
23636	464
26010	469
8810	489
28466	420
24585	464
15538	469
10273	420
28644	490
26521	464
11018	468
1657	319
4707	464
13057	467
21722	420
6869	466
3277	120
2305	489
14564	467
3427	490
14910	191
21474	467
12748	489
13186	469
27344	469
29456	466
3746	464
14661	489
105	464
6494	490
11854	490
24275	470
19788	467
13376	420
7565	469
6584	490
15999	120
2365	467
11341	469
13189	464
9816	490
19390	489
4904	490
17132	244
2834	466
16135	489
13578	490
5731	490
15563	466
14678	466
17071	470
27881	469
11356	163
21760	470
9517	219
3942	219
2355	467
18038	467
28879	469
16937	469
20284	120
22835	120
2860	490
27733	490
637	467
27183	467
27494	489
15611	451
14003	466
18585	466
20131	490
26355	466
14789	470
2465	490
17725	490
8420	6
6015	467
25638	120
29442	490
15677	470
13692	490
17893	466
29496	470
2390	120
12521	490
28495	490
22461	219
15913	120
19043	489
27792	464
15112	420
17638	472
1942	219
24217	464
18920	467
454	120
8850	467
16909	465
28253	120
28771	467
1604	469
16544	120
13636	490
13620	469
25241	470
3227	411
3411	490
8266	467
418	102
9788	6
13395	467
22487	120
16538	382
18257	469
371	490
5242	466
2833	472
4902	464
24422	489
10546	464
19727	420
10652	467
26122	6
28785	467
6923	471
1779	467
640	470
18475	490
28919	489
11650	490
2750	489
3504	470
5538	420
10763	469
22993	470
3387	420
21145	466
8160	489
438	465
2592	464
15960	490
18350	466
8514	470
29280	490
27351	489
4177	472
1519	470
26881	120
21113	120
2218	464
19581	490
24081	469
18707	469
24961	470
5790	145
7569	464
9248	468
8173	467
27975	467
23547	470
5625	420
21970	468
12126	246
10404	470
11620	470
4032	467
17105	467
3933	506
14466	467
16155	465
27716	469
4519	472
16451	120
29090	464
3787	489
6149	464
17968	490
12267	467
19106	120
16172	420
3509	75
18888	120
5764	467
12874	489
10637	420
15231	467
6593	470
13565	184
21636	490
12447	467
15761	470
24916	467
8738	464
13565	375
4025	466
13148	120
10864	468
28644	466
7637	490
7544	467
20596	470
10715	467
2476	420
14126	420
28093	469
21976	468
9678	420
16640	470
755	469
15048	464
24591	145
394	301
14278	472
11044	420
13440	120
19702	468
19155	490
7058	145
22098	489
9880	163
4120	120
4460	469
8013	443
25760	467
22069	469
17122	469
25673	467
3032	464
3167	464
24080	472
27959	420
22031	469
13933	470
21475	472
19899	470
6192	120
4055	472
2212	489
1138	490
2856	489
797	464
27104	466
21268	469
16515	466
9412	382
5518	490
5516	469
16350	466
18073	490
24956	467
9196	466
25919	420
5489	467
17256	470
15588	466
5955	489
15511	120
3357	490
11408	120
28886	466
21689	466
1082	420
1220	420
13441	120
7504	467
20952	470
12941	420
5633	489
2503	490
14791	420
24245	464
24603	467
17526	466
1460	420
17954	467
13066	420
20594	468
22552	467
20675	467
18550	464
15005	490
13362	420
6884	466
4805	470
12463	472
6417	469
2443	120
11028	120
6224	489
2050	120
17261	120
29002	466
14248	382
3226	467
1130	420
20895	465
14616	406
15621	467
22971	466
1134	472
14031	382
2268	120
14332	466
5484	490
5789	382
25434	467
13925	120
6594	472
16607	490
17197	420
17414	120
16648	468
9884	490
16990	472
13879	466
22899	472
5871	490
21506	469
26496	472
7184	472
16772	470
10325	467
26832	469
19197	163
14694	382
10586	490
12643	464
11403	466
26543	489
3013	490
10878	120
18468	212
26907	469
13242	489
28400	464
22986	472
29073	464
12490	466
28844	420
1605	467
24576	470
19761	467
28942	420
13267	489
1739	219
9774	467
10079	145
27667	464
8326	120
108	57
15859	467
21098	219
8869	468
18124	472
12399	544
15657	222
4403	467
1069	420
17941	490
20310	472
24165	467
2710	489
6900	467
17931	120
10081	468
29487	489
3763	467
8621	420
24691	469
782	467
15933	120
6959	420
15126	489
2104	490
17229	420
2833	489
29534	472
22011	466
4071	467
29426	467
6925	464
8025	470
2518	470
29450	207
15313	420
8827	464
19706	466
27661	120
14734	411
3423	382
3450	420
10229	469
8834	466
20664	466
13470	490
6650	490
15904	420
777	120
21693	420
7982	6
11914	470
1596	489
1154	466
20337	98
19395	420
20675	472
16600	469
22756	467
2052	464
418	467
18280	472
21933	468
17800	469
4557	469
9876	420
16755	467
18360	467
18743	120
25782	470
14328	467
28532	469
19300	467
26496	464
7024	467
20609	291
12557	489
10433	466
9173	473
6117	299
18282	467
29244	489
21094	470
4961	364
8505	490
19446	469
20433	469
6035	469
18955	466
5031	120
27455	465
16161	467
23821	467
18725	411
21755	466
2921	489
6620	467
4587	472
3804	466
18266	470
15254	360
7182	219
18222	465
26845	490
9389	490
16264	472
10167	466
14204	466
23725	468
23341	466
20593	469
21269	466
1778	469
7535	411
13198	467
4999	382
7899	191
21082	469
24365	489
8025	466
15273	490
10013	489
404	469
3746	466
13791	467
1669	219
9504	382
4725	120
506	489
25572	467
12606	120
22687	120
1912	489
11274	120
24005	490
23660	120
13763	469
233	464
26273	466
19917	219
9827	489
23163	467
24152	191
6517	464
29177	489
16106	469
7590	469
9384	467
18748	470
8231	473
8089	120
12673	120
11861	256
14447	472
7405	382
9576	470
2939	318
8556	466
12851	467
29226	470
12851	470
20145	464
23468	470
1952	489
14689	467
21764	466
2613	490
21756	464
27179	120
10699	489
10106	467
25853	467
28745	466
21587	467
6329	163
979	120
10792	465
17652	473
2943	472
11880	469
19169	420
24026	469
6649	120
11843	489
10170	489
22079	420
7987	472
17654	420
460	120
3415	464
8306	468
28489	420
11292	466
22719	466
8691	469
8692	467
20793	466
17602	466
5376	489
1730	489
686	467
23495	470
14987	490
2578	489
25274	420
6057	467
1393	467
9681	489
16397	470
14582	469
11867	470
24355	420
17555	469
12867	467
21048	468
18680	465
23944	490
9026	467
24597	465
14600	468
25355	420
61	489
5821	120
956	472
15728	120
4814	466
13541	466
20965	472
23374	468
2156	489
522	207
1755	469
25427	467
428	467
12897	466
9982	470
4249	466
21636	466
8057	319
14199	183
5821	490
23970	470
7460	490
484	490
3840	411
1395	220
11040	420
4278	489
6878	473
12197	470
14244	120
23365	490
2325	489
17268	490
22564	300
233	489
29525	469
5168	120
9143	120
24632	470
8275	467
25265	467
23458	470
4044	469
9517	467
4334	467
22550	467
18651	469
2805	120
22709	467
20385	420
1310	319
20775	472
16683	489
27281	470
27514	467
6410	467
20892	120
15523	469
18441	464
17486	467
4499	219
20153	490
28410	489
8714	469
12576	465
12444	469
8226	470
28676	490
7178	490
7657	472
6526	225
11010	420
24043	464
23426	467
1309	353
3680	470
4301	467
7790	120
24893	420
21306	464
11036	469
9101	469
3150	382
26930	467
14356	490
4743	464
14699	353
1058	467
19567	489
12714	191
2143	489
9611	464
18831	382
10790	469
12687	489
26786	489
20944	490
2158	490
7792	120
17263	489
24780	472
13346	122
14255	120
16331	464
17264	464
10264	467
28287	490
14055	376
25319	464
12345	466
11850	466
10070	120
10804	382
13851	467
6794	319
29497	466
18630	469
10271	409
3147	120
2306	420
8612	120
20454	467
5841	489
14616	412
4949	469
3424	489
2266	490
19182	120
306	490
15186	472
6664	120
9176	120
13936	464
7098	420
8114	466
2605	464
9588	120
11553	120
16451	489
16209	490
22474	466
1341	382
9948	467
5318	120
54	420
2276	163
12422	489
1163	490
28346	464
2953	489
21234	472
1848	311
7874	489
14068	489
3288	420
24042	469
21738	469
574	467
9396	469
2326	420
13923	468
27839	490
24812	464
19612	466
25262	469
90	466
15605	470
9894	467
23358	120
13179	473
29194	469
25327	420
13345	490
20241	467
8498	472
14659	467
14657	420
10010	467
3481	466
572	120
9710	489
7869	464
11755	472
9	464
11568	489
21042	470
6832	120
287	464
4159	470
20597	472
6483	467
1895	371
9040	469
21022	467
28244	120
23856	490
8451	467
14788	382
12035	472
5459	382
21753	469
20027	469
24477	120
14715	465
8957	466
7431	469
19894	490
9688	382
3743	468
26606	467
10830	472
3616	467
16365	472
13471	468
18662	490
25687	470
9706	466
28293	120
4452	339
21102	470
6914	489
16333	100
580	465
17376	467
1322	490
526	472
20594	469
17236	420
3361	411
19781	467
20941	472
28507	420
12046	420
17885	467
10651	490
15719	467
22864	420
13415	489
13895	490
12116	470
16405	490
3854	467
1414	420
2221	469
29135	490
522	225
4543	467
24011	225
4662	490
20612	470
4202	469
12685	469
18418	490
20512	490
4450	420
17939	466
2287	467
635	420
22989	469
21836	472
26394	420
126	469
20559	120
22468	120
6132	469
28175	469
13157	120
12966	467
27724	467
8231	472
8580	469
696	490
9771	472
10244	470
14021	490
4738	467
16425	489
26911	420
7805	120
11830	469
5532	120
7007	464
20409	33
15636	464
21673	466
12135	489
14255	219
13104	120
9240	469
3352	472
3889	472
10942	464
22381	466
3359	489
8932	490
10249	468
2853	120
14387	467
7693	489
8940	191
8875	467
13281	467
11947	470
8545	467
17167	544
28422	467
5204	464
9780	299
7842	382
14692	420
26235	469
6863	120
16751	489
20079	219
24434	467
3066	489
25870	489
17277	219
20258	472
2606	219
20400	467
6380	464
599	490
10502	470
29511	420
29295	420
9095	420
5606	489
6279	489
23143	467
323	120
23821	466
13874	466
14934	467
5800	470
6844	467
15974	489
8074	467
10459	467
26668	469
6819	468
20536	470
22368	467
17026	464
8681	467
9756	489
7603	120
16538	466
18890	469
17863	466
15453	120
26300	467
27316	490
7033	468
24697	490
5795	489
9632	470
27475	467
16071	472
16207	420
14838	490
11980	468
22125	466
23721	490
1054	467
7113	489
4683	472
6059	411
26181	466
23426	490
2203	464
6280	466
26177	490
15007	464
18157	489
5332	382
358	120
20739	472
4503	420
19289	467
18008	466
8647	467
13083	466
9780	467
8224	420
16760	490
3813	299
12990	420
17920	472
7501	464
4200	420
86	469
20922	470
10918	420
27673	469
5992	490
16334	489
27033	467
10368	465
16466	466
9868	219
13378	120
4617	467
26911	467
7474	466
26902	468
17282	420
10494	490
2485	490
