41,11512,7122
41,2835,19465
41,218,8675
41,12662,12129
41,225,1507
42,1739,20147
42,4917,8126
42,7844,4134
42,13693,16818
42,7544,19536
42,17849,3491
42,4685,10261
42,18341,8252
42,9605,7317
42,1778,14239
42,8055,4354
42,4488,14347
42,3095,13553
42,3664,18130
43,8188,21700
43,15523,19629
43,19632,564
43,17011,22210
43,8950,19902
43,2282,4391
43,2480,7403
44,13152,22606
44,12119,11572
44,9460,881
44,11219,15655
45,22697,13450
45,107,20492
45,14697,9439
45,15811,7519
45,3031,11694
45,13398,5202
45,17389,19898
45,20401,895
45,11288,20187
45,2943,649
46,5689,20018
46,6505,3516
46,20271,719
46,3309,8124
46,9043,15924
46,7504,13653
46,14785,13089
46,5333,2002
46,1799,16557
46,11371,17892
46,4887,18023
46,5425,5446
46,18134,10201
46,14716,12761
47,20071,17474
47,11533,8489
47,21683,9558
47,10529,5083
47,8563,20893
48,11307,17847
48,7895,21683
48,17773,13350
48,14838,11964
48,8708,6341
48,6928,849
49,8579,6835
49,20589,8640
49,5673,14608
49,6986,12249
49,4667,21591
49,22080,13348
49,19267,512
49,3856,7071
49,8183,8018
49,21256,17737
49,7009,13271
49,7524,12665
50,6928,849
50,11308,8504
50,710,5948
50,8869,15200
50,10492,1943
50,311,14951
50,21992,5045
51,17285,11895
51,17286,4755
51,2604,14219
51,10743,13485
51,11889,12574
51,1165,11772
51,3617,16788
52,15240,20966
52,19323,1991
52,7500,1303
53,1941,8369
53,11308,8504
53,1415,13471
53,1169,5267
53,6622,10319
54,1276,16133
54,3688,20993
54,4966,1736
54,20147,1609
54,3948,20508
54,20435,13290
55,20142,20352
55,7794,14383
55,5425,5446
55,15274,17614
55,21304,16028
55,10105,124
55,16210,13685
55,14348,10028
55,20836,889
56,13796,8091
56,849,13636
56,20449,9897
56,14839,18725
56,16876,5217
56,20455,11812
56,8108,7540
56,4478,20998
56,17072,21098
56,16880,1717
56,5468,1919
56,17079,20636
56,13682,18940
56,14573,15365
56,7027,392
57,10507,7740
57,442,22551
57,6886,9964
57,19850,8323
57,6776,6575
57,11326,22828
58,7776,20788
58,7837,2532
58,11312,13584
58,4447,14839
58,7866,11294
58,7728,16120
58,14609,21552
58,4120,19867
58,14226,17774
58,4743,17991
58,6320,16006
58,20817,21327
58,1490,3759
59,5039,11764
59,22174,7033
59,421,5469
59,4006,923
59,318,14635
59,20054,18853
59,8348,9807
59,17192,6249
59,16477,1857
59,3507,17244
59,13544,11764
59,11750,6921
59,14934,1207
59,16947,4563
59,20895,12119
59,916,20120
59,7519,10097
59,18667,20420
59,7489,5559
59,614,2882
59,22434,1401
59,8553,13598
59,17458,13272
59,10534,21420
60,5903,12155
60,13327,7670
60,16121,7318
60,18965,11819
60,6063,5387
60,18660,3530
60,14069,4019
60,6423,16540
60,14569,15346
60,356,21720
60,4070,14867
60,3699,21483
60,10507,7740
61,4128,1259
61,11149,20894
61,8115,1167
62,21276,11126
62,14844,5577
62,4872,10497
62,11392,12355
62,19575,4448
62,8326,15489
63,4008,17618
63,11529,7311
63,15453,15580
63,850,13265
63,5184,1393
63,20219,7247
63,11349,20072
64,11401,11613
64,7782,14529
64,14699,15130
64,4499,11829
65,8385,20645
65,14743,22084
65,22748,9113
65,527,22408
65,14951,3240
65,13272,17031
65,20707,19622
65,21047,13870
66,18031,14518
66,14551,19808
66,708,17994
66,13589,6609
66,7126,10948
66,21304,16028
66,11812,20681
67,4136,19473
67,13656,5496
67,6811,4704
67,4093,22534
67,8564,21889
67,20226,20741
67,19428,17513
68,11262,12623
68,7723,21746
68,10984,19837
68,19581,21077
68,6249,6012
68,13553,19341
68,3988,6375
68,8330,18779
68,18773,15467
69,12491,16076
69,20344,3692
69,11318,14600
69,368,6990
69,5198,15058
69,7872,21467
69,8610,10105
69,14861,6570
70,11323,9755
70,18225,20415
70,13584,8116
70,10806,17884
70,4694,22138
70,3617,16788
70,8962,13111
70,16471,8220
70,19833,3731
71,13847,1201
71,14194,20225
71,19813,10528
72,7697,563
72,10319,4119
72,2872,15536
72,6660,7431
72,7836,10112
72,17854,12391
73,7948,2441
73,12035,10580
73,9043,15924
73,5763,4085
73,9433,15578
74,2172,19881
74,840,1592
74,22441,16850
74,9526,3496
74,6992,19626
74,2083,6745
74,18449,17085
74,1133,10209
74,13439,22823
74,3229,14758
75,7842,3331
75,16233,4475
75,19931,20458
75,3371,20331
75,9335,390
75,19153,390
75,2818,9357
75,10996,3598
75,7108,22616
75,16850,16880
75,7788,21352
75,708,17994
75,20166,14542
75,13616,11699
75,7809,16054
76,21532,21381
76,229,17843
76,18891,561
76,13208,1031
76,341,12003
76,20888,17283
76,4922,16189
76,15431,20209
76,5496,16670
76,20161,21290
76,4469,1232
77,11856,3617
77,5013,10952
77,1855,2024
77,21411,4053
77,1684,19180
77,18021,4608
77,5157,22770
77,11811,16579
78,17876,10002
78,8830,20235
78,15741,11870
78,22738,12876
78,15699,21056
78,16602,12462
78,17994,2161
78,22503,6132
78,19884,20079
78,693,10286
79,7805,709
79,19969,11333
79,218,8675
79,4964,15091
79,10602,4868
79,18170,12755
79,19346,13429
79,18004,6590
79,18005,5085
79,11145,5192
79,8007,311
80,6132,15342
80,10320,277
80,7974,14983
80,945,19194
80,13785,11430
80,19953,1492
80,3599,19142
81,10648,4456
81,13870,20176
81,21110,1212
81,10570,4496
81,10609,4966
81,14002,800
82,1915,10923
82,18910,8092
82,2331,14305
82,4375,20140
82,19139,20288
82,19895,1586
83,20874,6828
83,3471,17887
83,347,13796
83,7836,10112
83,5012,1836
83,6855,20489
83,3715,9166
83,20187,2952
83,17549,13226
83,14699,15130
83,9935,11718
83,17843,20023
83,11414,11191
83,4934,8820
83,13859,21534
83,19903,19757
83,14727,4329
84,17090,1741
84,19678,1961
84,7836,10112
84,9285,22024
84,12685,2363
84,22332,657
85,21534,18095
85,3523,21560
85,8478,17535
85,351,22548
85,8007,311
85,5020,6635
85,563,17458
85,17765,9251
86,11422,2707
86,16945,19830
86,11191,20664
86,18109,10033
86,2309,17127
86,7974,14983
86,16103,8953
87,20879,20381
87,12705,6173
87,6201,14480
87,15712,8758
87,8270,2466
87,2883,10262
87,17890,3749
87,5810,8520
87,4329,1791
88,4872,10497
88,3004,16122
88,4690,13489
88,14920,7008
88,17649,6546
88,11378,11728
88,11708,19278
88,1726,7475
88,6886,9964
88,15168,3296
89,20728,4055
89,17211,22426
89,1063,11645
89,19531,5312
89,16693,13190
89,20523,12157
89,13393,3847
89,10006,927
89,7720,10594
89,13561,9467
89,17312,14469
89,1120,17996
89,7515,16094
89,4275,6322
89,9817,9000
89,16620,12048
89,18334,17642
90,8504,14828
90,18335,21304
90,14896,20149
90,18181,3200
90,1916,4771
90,19253,569
90,21408,16554
91,20293,15077
91,5621,6266
91,3688,20993
91,14551,19808
91,20217,20641
91,584,9998
91,17053,18902
91,563,17458
91,1163,12811
91,5616,19303
91,4478,20998
91,6609,3698
91,11439,4434
91,6405,2031
91,5067,16703
91,14326,10508
91,16413,20038
91,8761,759
91,7050,20474
91,2252,13583
91,3984,10564
91,3665,22240
91,7836,10112
91,17024,14324
91,10561,5075
91,3976,6318
91,20797,10950
91,17124,16804
91,17058,2284
91,9215,20908
91,16878,20844
91,11205,5216
91,4027,681
91,13050,19955
91,5089,20819
91,7126,10948
91,3471,17887
92,3788,12553
92,16023,4375
92,16912,12184
92,13462,17192
92,18974,22029
92,925,17746
92,7208,10743
93,3028,3638
93,9166,43
94,7109,14693
94,11725,76
94,17192,6249
94,8275,20075
94,1943,15811
95,21199,4124
95,20474,9738
95,14498,432
95,10354,15932
95,1414,4572
95,4884,499
95,719,8478
95,4416,16610
95,17887,6781
95,13386,10560
95,4426,4808
95,7895,21683
95,1359,3309
95,1126,2675
95,19969,11333
95,11332,20889
95,7665,16937
95,6992,19626
96,347,13796
96,20280,8133
96,7331,12604
96,13656,5496
96,10041,8277
96,1277,7108
96,10571,22223
97,9005,15436
97,18240,3137
97,4155,21314
97,20271,719
97,234,8102
97,3433,2451
98,1435,18004
98,21105,21438
98,11792,4244
98,20372,5579
98,7990,21273
98,8293,11658
98,19655,3511
99,20998,16477
99,1125,7788
99,20578,11793
99,20455,11812
99,13796,8091
99,20531,21249
99,22368,20525
100,18616,3207
100,19251,8581
100,8971,20803
100,1125,7788
100,15797,19678
100,384,21757
101,15076,17027
101,11407,11698
101,10373,19884
101,5469,21109
101,2127,17917
101,21778,21865
101,10394,6947
101,8696,13311
101,17773,13350
101,21695,13182
101,7678,1246
101,9759,19428
102,3928,3015
102,306,13906
102,21205,13677
103,392,17759
103,4910,436
103,8585,3815
103,3145,18641
103,6006,482
103,8228,17584
103,7932,12395
103,1178,8270
103,2553,21801
103,4212,17655
103,17727,6434
103,11972,12933
104,9220,7026
104,21078,12570
104,1280,17573
104,7305,9499
104,11262,12623
104,15345,11409
104,14765,16023
105,5508,19041
105,17601,16883
105,15994,7128
105,5515,4096
106,14539,13354
106,21729,3628
106,17947,20877
106,794,7870
106,2531,7107
106,3480,18008
107,8453,9011
107,20901,10567
107,15689,280
107,19670,16817
107,13515,10248
107,16896,12187
108,10292,18470
108,10672,13025
108,20293,15077
108,11718,18031
108,3151,7245
108,765,10586
108,21115,11054
108,17876,10002
108,22576,9066
108,7396,22332
108,3748,16852
108,20772,6073
108,17103,5001
109,10782,16355
109,8416,8182
109,20035,17529
109,17727,6434
109,20164,20189
109,18934,2476
109,6767,3279
109,12516,18114
110,11236,20836
110,18940,3656
110,5519,425
110,16912,12184
110,6728,14395
110,2405,18865
110,1310,2976
111,15474,11073
111,2161,8989
111,8125,4177
111,11550,4093
111,2113,9743
111,16225,6992
111,7882,21181
111,13272,17031
111,3601,9708
111,17461,111
111,6728,14395
111,15828,7760
111,15815,8218
111,17940,13386
111,20147,1609
111,22223,17103
111,3760,20161
112,2499,19552
112,10923,14525
112,6012,13756
112,8700,11498
113,3823,11270
113,20861,1990
113,14778,3543
113,20455,11812
113,11233,10825
113,10948,641
113,3290,321
114,9525,12743
114,7316,21778
114,13990,20946
114,20912,16372
114,18945,12443
114,7618,2736
114,4203,22756
115,2439,16558
115,12240,4388
115,18583,14491
115,20776,20123
115,5747,7337
116,10756,7570
116,10881,11045
116,7486,11284
116,10718,1692
116,4228,10245
116,890,10703
116,874,18148
116,14140,15176
116,7803,16152
116,7463,20571
116,12045,620
116,10395,6489
116,4190,14428
116,10779,11247
116,4271,22822
116,17290,7588
116,15881,5231
116,6420,20274
116,7472,6730
116,4220,11839
116,881,8949
116,17278,15187
116,17274,22262
116,10782,16355
116,7485,15954
117,20531,21249
117,368,6990
117,19397,6991
117,3951,892
117,2671,17415
117,1128,6861
117,7396,22332
117,7307,8646
117,228,18701
117,6974,22040
117,3499,17012
117,11064,9335
117,3240,22695
117,6678,16929
118,21569,4682
118,14829,7880
118,17994,2161
118,302,3563
118,5027,16912
118,6169,11494
118,6992,19626
118,21310,9630
118,87,1624
118,18940,3656
118,21183,4694
119,15378,3504
119,15818,17250
119,9032,21322
119,5527,17656
119,5812,1594
119,5534,11926
119,20027,6455
119,2604,14219
119,22606,2336
119,18586,16988
119,11829,12974
119,8775,17563
119,2674,4062
119,2527,20837
119,9437,6838
119,18891,561
119,18799,10769
119,17142,11727
119,12339,16161
119,13142,18694
119,15902,11936
119,22028,14917
119,3609,9944
119,18796,13154
119,16253,16523
119,22535,22528
119,8901,21195
119,20067,22190
119,12206,3870
119,21932,2911
119,5960,14965
119,5810,8520
119,18830,5824
120,2968,7836
120,21215,8229
120,3984,10564
120,4569,15228
120,8115,1167
120,405,5012
120,4206,4819
120,6776,6575
120,15077,13481
120,3849,8482
120,18414,20959
121,16314,14713
121,10586,6621
121,14266,22535
121,21456,11571
121,20059,16685
121,11542,21361
121,18529,948
121,16119,10341
121,20772,6073
121,20168,18690
121,17538,11633
121,1754,8530
121,8631,4464
121,11488,20015
121,15064,13478
122,18067,1881
122,124,3885
122,4962,13726
123,21335,16645
123,13155,13612
123,17661,20864
123,21634,1502
123,4011,6987
123,3491,17755
123,20790,7095
124,10761,3964
124,8679,14971
124,8667,17779
124,182,16896
124,1819,18341
124,8610,10105
124,11848,109
125,14706,16720
125,22828,13607
125,16570,10935
125,17400,15614
125,20646,13516
125,17496,10400
125,10902,17463
126,13590,1435
126,5814,19699
126,20271,719
126,246,19019
126,1826,21337
126,16171,17343
126,4855,8928
126,20808,15652
126,21484,21359
126,14085,4235
126,16064,225
127,11693,7923
127,7805,709
127,8362,5635
127,8348,9807
127,17957,14498
127,16569,3878
127,12227,5310
127,11725,76
128,22223,17103
128,19803,19975
128,9342,16345
128,3402,11941
128,15345,11409
128,10838,7762
128,21866,6704
129,347,13796
129,8674,5304
129,11288,20187
129,12423,19404
129,14224,6954
129,12696,3588
130,3752,17603
130,2542,10895
130,2114,7712
130,16492,21185
130,14294,17836
130,6536,17828
130,8111,10237
131,5361,13550
131,12553,18060
131,11378,11728
131,21606,4417
131,16028,8115
131,8453,9011
131,6888,13299
131,18449,17085
131,18251,3735
131,10518,4734
131,20023,20341
131,15115,19553
131,21722,4565
132,14480,15875
132,8254,16922
132,5027,16912
132,18367,6386
132,17887,6781
132,21414,17572
132,6992,19626
133,11056,19701
133,8007,311
133,4964,15091
133,19856,10186
133,8543,18841
133,1439,3575
133,17684,1877
134,22188,6526
134,15379,10427
134,16133,14630
134,12453,4084
134,14609,21552
134,13200,21199
134,9696,12222
134,6947,20449
134,7426,21348
134,22099,12222
135,492,1487
135,20489,22671
135,4001,19325
135,16121,7318
135,11421,20204
135,13589,6609
135,13738,11244
135,20059,16685
136,12390,16604
136,9179,10188
136,12226,611
136,21865,20096
136,22325,3774
136,2168,22771
136,13265,21093
136,11471,10290
136,2487,14695
136,6076,11056
136,21597,19329
136,14039,14343
136,7016,7958
136,19765,10238
136,20986,2312
136,15780,16549
136,15562,4408
136,8827,20823
136,17815,2708
136,16522,5314
136,13386,10560
136,15598,14779
136,18412,19741
136,15896,10571
136,11336,9098
136,12179,11783
136,10112,10507
136,1857,11395
137,8694,2365
137,13622,17727
137,17911,17856
137,4504,11212
137,82,6592
138,11307,17847
138,22350,2413
138,14629,4703
138,6215,3956
138,17398,1588
138,8418,2668
138,4367,7140
138,12680,11585
138,20872,22164
138,13628,19512
138,10400,3281
138,15935,14940
138,14072,10047
138,6363,10119
138,10791,15616
138,1106,15194
138,2819,11445
138,14170,1996
138,8111,10237
138,17883,21885
139,3345,1552
139,4859,12330
139,21778,21865
139,7899,15769
139,5374,12451
139,11497,3425
140,14551,19808
140,9499,740
140,9145,1480
140,6073,14223
140,12403,15713
140,22535,22528
140,5075,21110
140,22547,22665
140,15985,20271
140,10623,4001
140,13198,17390
140,7685,16371
140,10330,1912
140,6839,16117
140,9492,2359
141,5280,13867
141,1978,13656
141,11541,2773
141,17145,6021
141,3943,15320
141,1739,20147
141,2336,7089
142,16775,828
142,3460,13200
142,2345,16544
142,4074,11149
142,16788,20814
142,293,4028
142,20508,16248
142,13554,19891
142,3408,8406
142,7166,14729
143,1689,19970
143,14199,324
143,11138,3944
143,4982,21230
143,11806,10084
143,21753,11788
143,5164,17646
143,8736,16409
143,3926,8267
144,18909,22373
144,10507,7740
144,6042,13467
145,18933,21307
145,11244,5162
145,266,2519
145,16188,16811
145,2084,9428
145,13829,12
145,8408,8183
145,13613,11258
145,6898,12076
145,1689,19970
145,1154,13075
145,16028,8115
145,311,14951
145,4095,5000
145,11898,10894
145,22142,2051
145,58,16717
146,22550,8348
146,14188,17216
146,14612,16437
146,19386,3122
146,1070,20344
146,384,21757
146,14172,11098
147,6954,18335
147,12229,1217
147,20746,16047
147,16162,7272
147,2955,14530
147,21165,18887
148,5699,8944
148,17053,18902
148,9369,18846
148,11645,864
148,9628,18299
148,688,4590
148,20180,19901
149,10268,448
149,16956,9782
149,19621,3863
149,8583,4443
149,3060,2912
149,13491,1471
149,11303,448
150,1108,21901
150,6963,6708
150,11694,1279
150,17608,2956
150,18095,1277
150,18225,20415
150,15137,18502
150,16119,10341
150,17633,3903
150,8334,13266
150,16314,14713
150,11812,20681
150,11650,11811
150,22545,22415
150,9514,9386
150,11625,16224
150,13114,3574
150,18449,17085
151,3331,756
151,17026,9974
151,19343,16226
151,18595,8614
151,3276,19251
151,2912,21345
151,9434,9062
151,8645,4337
152,4074,11149
152,10474,21411
152,9877,14315
152,9665,14955
152,20944,3738
152,7166,14729
152,12375,17369
152,22030,4677
153,7320,8258
153,17026,9974
153,20517,5002
153,15524,20287
153,12916,2297
153,7330,3226
153,3555,11087
153,942,19432
153,14337,16736
153,21540,21040
153,5839,1272
153,6651,17481
153,22332,657
153,10066,2782
153,194,1418
153,14950,13067
153,6592,3816
153,13781,7473
153,7306,17767
153,10321,22235
153,10427,9371
153,10854,17643
153,21536,11832
153,20278,8577
153,14060,6247
153,19985,11570
153,4754,18249
153,10794,18570
153,15926,20296
153,21438,9910
153,16693,13190
154,12262,13064
154,8348,9807
154,3810,8408
154,18106,6124
154,5426,7213
154,17763,7239
154,14743,22084
154,5912,9354
155,2701,6631
155,10422,4669
155,7203,5881
155,14580,11784
155,738,3203
155,15130,6757
156,6326,1424
156,2289,15034
156,20647,21151
156,15553,19150
156,999,11923
156,8969,9079
156,13300,8692
157,578,8125
157,5108,1606
157,15815,8218
157,9376,17940
157,12605,3367
157,2194,19093
157,2774,10292
157,499,19993
157,13354,13969
157,14961,13515
157,1955,5995
157,4800,21321
157,21081,3715
157,9042,10403
157,4011,6987
157,756,22592
157,16023,4375
158,20158,13545
158,20052,8089
158,21874,17377
159,9740,14647
159,8603,19645
159,8495,8674
159,22784,4814
159,18060,3559
159,7182,9840
159,4908,13680
159,17103,5001
160,22273,5368
160,19808,7418
160,13703,12213
160,3158,17375
160,8781,21615
160,1027,19321
160,9951,16917
161,1949,15541
161,7780,10623
161,10564,14765
161,4529,16560
161,11743,669
161,5304,17233
161,8016,7027
161,10656,6128
161,8595,7147
161,15228,16471
161,1468,17227
161,11106,3788
161,18690,18025
161,21065,5058
161,5349,6855
161,17709,4296
161,850,13265
161,2405,18865
161,9729,2677
161,4958,19507
162,2405,18865
162,13656,5496
162,16935,19760
162,12711,13779
162,17837,10385
162,4475,5067
162,20059,16685
162,16950,20743
162,6850,17368
162,8016,7027
162,13680,244
162,7260,3175
163,10412,6431
163,14873,19296
163,7050,20474
163,3632,22602
163,10637,10523
163,13390,5064
163,22820,14251
163,3362,1315
163,18856,18028
163,10951,7210
163,6486,14224
164,1949,15541
164,21421,4551
164,17826,10330
164,14971,9618
164,11450,380
165,13796,8091
165,7622,20990
165,16465,9498
165,302,3563
165,18554,11849
165,2968,7836
165,1225,8449
165,11288,20187
165,16669,21689
166,14898,12803
166,21779,6884
166,5541,22140
166,10324,12640
166,21524,739
167,17864,10134
167,17541,9233
167,324,13334
167,22636,7353
167,6872,21679
167,19757,14206
168,22040,12023
168,15286,19384
168,3697,5757
168,13082,14979
168,21972,10141
168,16463,20557
168,3921,17817
168,7194,13536
168,10586,6621
168,527,22408
169,3279,14692
169,20404,12900
169,21386,1260
169,13110,15509
170,5849,17920
170,5639,9855
170,7633,11174
170,8581,11488
170,1026,9901
170,18595,8614
170,12190,1702
170,12068,5421
170,20637,8961
170,16047,1190
170,12184,19749
170,18599,1181
170,11889,12574
170,4028,13297
170,10344,20164
170,18214,21966
170,3244,6797
170,20455,11812
170,12206,3870
170,6092,3226
170,18893,9784
170,7330,3226
170,22071,18411
170,1526,3155
170,8184,21276
170,2206,2653
170,965,7750
170,6935,17413
170,12127,7852
170,22828,13607
170,7411,21627
170,20573,13442
170,10926,3904
170,19186,13740
170,6558,18964
170,22355,21196
170,12931,910
170,15601,2716
170,13025,18204
170,12214,14261
170,11766,15987
170,9082,13495
170,18629,6223
170,2180,5807
170,3204,1971
170,16703,3630
170,15392,20409
170,5536,13460
170,11654,310
170,20877,11198
170,22697,13450
170,11951,9631
170,5184,1393
170,5691,18934
170,2102,5120
170,2665,9750
170,14001,11955
171,15306,6891
171,1079,2229
171,12166,2621
171,1821,5979
171,347,13796
171,5746,20870
171,6386,18595
171,22697,13450
172,15803,21355
172,12184,19749
172,15847,367
172,13615,3984
172,9335,19153
172,17638,10570
172,1918,16249
172,4908,13680
172,4016,5079
172,7736,11796
172,18690,18025
